id,titre,resume,contenu,tags_thematiques,tags_saisons,statut,auteur_id,created_at,updated_at,tags
9ced955e-c284-45be-a093-5e1862564f33,Prélever des informations avec les sens sur l'environnement marin,Les 5 sens comme outils d'observation en mer et sur le littoral.,"<p>Pour rester connecté à l'environnement marin d'Agon-Coutainville, on peut utiliser ses cinq sens :</p>
<ul>
<li><strong>La vue</strong> : observer l'état de la mer, les vagues, les marées, les nuages, les oiseaux, les dunes, les bouées et les autres bateaux.</li>
<li><strong>L'ouïe</strong> : écouter le bruit des vagues, le vent, les mouettes, les cornes de brume ou les moteurs des bateaux.</li>
<li><strong>L'odorat</strong> : sentir l'air marin, les algues, les coquillages ou les embruns.</li>
<li><strong>Le toucher</strong> : ressentir la force du vent, la température de l'air et de l'eau, le sable ou les embruns sur la peau.</li>
<li><strong>Le goût</strong> : percevoir le goût salé des embruns.</li>
</ul>
<p><em>En résumé : les sens permettent de recueillir des informations sur la météo, l'état de la mer, les marées et l'environnement.</em></p>","[""reperes_spatio_temporels"",""lecture_paysage""]",[],publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:04:14.610792+00,"[""Agon-Coutainville"",""sens"",""observation""]"
9dc0e1ba-84a8-4441-9351-a02a03e313b1,Pourquoi la mer est salée ?,Les océans ne deviennent pas de plus en plus salés sans limite,"<p>La mer est salée principalement à cause d'un processus qui dure depuis des centaines de millions d'années. <strong>La célèbre émission </strong><a target=""_blank"" rel=""noopener"" class=""text-teal-600 underline H23r4e"" href=""https://www.youtube.com/watch?v=jLc2NoepGlk""><strong><u>C'est pas sorcier</u></strong></a><strong> explore ce grand cycle dans son épisode consacré au sel </strong><a target=""_blank"" rel=""noopener noreferrer"" class=""text-teal-600 underline"" href=""https://www.youtube.com/watch?v=jLc2NoepGlk""><strong>https://www.youtube.com/watch?v=jLc2NoepGlk</strong></a></p><p>Voici comment cela fonctionne :</p><ol><li><p><strong>La pluie tombe sur les continents.</strong> En s'infiltrant dans les sols et en ruisselant sur les roches, elle dissout de petites quantités de minéraux, notamment des ions comme le sodium et le chlorure.</p></li></ol><ol start=""2""><li><p><strong>Les rivières transportent ces minéraux jusqu'à la mer.</strong> Chaque rivière apporte une très faible quantité de sels dissous. À l'échelle d'une rivière, l'eau paraît douce, mais l'apport est continu.</p></li></ol><ol start=""3""><li><p><strong>L'eau s'évapore, le sel reste.</strong> Sous l'effet du soleil, l'eau de mer s'évapore pour former des nuages. Les sels dissous, eux, ne s'évaporent pas et restent dans l'océan.</p></li></ol><ol start=""4""><li><p><strong>Les océans accumulent ces sels.</strong> Pendant des millions d'années, les apports des rivières, auxquels s'ajoutent les minéraux libérés par les sources hydrothermales au fond des océans et l'activité volcanique sous-marine, ont conduit à la salinité actuelle.</p></li></ol><p>Aujourd'hui, la salinité moyenne de l'eau de mer est d'environ <strong>35 grammes de sel par litre</strong>, soit <strong>3,5 %</strong>. Le principal sel est le <strong>chlorure de sodium (NaCl)</strong>, le même que le sel de table, mais l'eau de mer contient aussi d'autres sels, comme ceux de magnésium, de calcium et de potassium.</p><p>Il est intéressant de noter que les océans ne deviennent pas de plus en plus salés sans limite : une partie des sels est retirée de l'eau par des organismes marins (pour fabriquer leurs coquilles ou leurs squelettes), par la formation de roches sédimentaires et par certains processus géologiques. C'est pourquoi la salinité des océans reste relativement stable à l'échelle des temps géologiques.</p>","[""caracteristiques_littoral"",""interactions_climatiques""]",[],publie,98f9d724-1dc5-4daa-8d4e-0c0f3967745d,2026-07-28 16:48:30.462655+00,2026-07-28 16:59:10.345799+00,[]
ae021679-21a3-4c84-b1ae-ee1388d65ec7,"Comment ne pas confondre Phoque, otaries et lion de mer",Comment les reconnaitre ? Voici des indices,"<p>Le havre de Regnéville abrite depuis une dizaine d’année une colonie de phoques veau-marins.<br>Comment les reconnaitre&nbsp;? Voici des indices&nbsp;:</p><ul><li><p><strong>Le phoque n'a pas d'oreilles visibles</strong> : si vous ne voyez que de petits trous sur la tête, c'est un phoque.</p></li><li><p><strong>L'otarie et le lion de mer ont des oreilles visibles</strong> : ce sont de petits pavillons d'oreilles.</p></li><li><p><strong>Le phoque rampe</strong>, tandis que <strong>l'otarie et le lion de mer marchent</strong> grâce à leurs nageoires arrière qu'ils peuvent tourner sous leur corps.</p></li><li><p><strong>Le lion de mer est en général plus grand et plus robuste</strong> qu'une otarie. Les mâles de certaines espèces présentent également une encolure plus développée, rappelant une petite crinière.</p></li></ul><p>Sur les côtes françaises, notamment en Manche, l'espèce que l'on observe le plus souvent est le Phoque veau-marin. Les otaries et les lions de mer vivent principalement dans le Pacifique, l'Atlantique Sud ou les régions subantarctiques, et ne sont généralement visibles en France que dans certains parcs zoologiques. En provenance de Chausey, on observe aussi dans le Havre de Regnéville, des phoques gris. Ils sont le plus souvent de passage et viennent pour se nourrir. Ils ne restent pas sur les bancs de sable car ils préfèrent les zones rocheuses pour se reposer.<br><br><a target=""_blank"" rel=""noopener noreferrer"" class=""text-teal-600 underline"" href=""http://www.oceanopolis.com/nos-animaux/le-phoque-veau-marin/"">http://www.oceanopolis.com/nos-animaux/le-phoque-veau-marin/</a><br></p>","[""caracteristiques_littoral"",""biodiversite_saisonnalite"",""cohabitation_vivant""]","[""haute_saison""]",publie,ab0fe007-8fca-4b93-a4ba-fb995e54ba6d,2026-06-24 06:07:38.011224+00,2026-07-05 21:02:26.195532+00,[]
af6e2722-c56e-4c10-97cf-167fcd1f5845,Relation entre le sens du vent et la formation des dunes,Comment le vent transporte le sable et façonne le cordon dunaire.,"<p>Le sens du vent joue un rôle essentiel dans la formation et l'évolution des dunes : il transporte le sable de la plage vers l'intérieur des terres, ce qui permet la formation des dunes et les fait évoluer au fil du temps.</p>
<ul>
<li>Lorsque le vent souffle depuis la mer vers la terre, il transporte du sable sec de la plage.</li>
<li>En rencontrant un obstacle (plantes, clôtures, relief), le sable se dépose et forme des dunes.</li>
<li>Les vents dominants façonnent les dunes : elles se développent dans la direction où le sable est transporté.</li>
<li>Si les vents sont très forts ou si les dunes ne sont pas protégées par la végétation, le sable peut être déplacé et les dunes peuvent s'éroder.</li>
</ul>
<p>À Agon-Coutainville, les vents dominants venant de la Manche participent à la formation et au maintien du cordon dunaire, qui protège l'arrière-pays des vagues et des submersions marines.</p>","[""interactions_climatiques"",""caracteristiques_littoral""]",[],publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:03:55.930949+00,"[""Agon-Coutainville"",""vent"",""dunes""]"
ce166a08-525d-428e-950b-4ecf0e3aa8ed,Observer et anticiper l'état de la mer,"Hauteur des vagues, vent, marées, courants : ce qu'il faut regarder pour naviguer en sécurité.","<p>Pour observer l'état de la mer, on regarde plusieurs éléments : la hauteur des vagues (mer calme, peu agitée, agitée ou très agitée), le vent (force et direction), les marées (montante ou descendante), la couleur de l'eau (une eau trouble peut indiquer que les vagues remuent le sable), les courants (visibles via le déplacement de l'eau, des algues ou des bouées), et la météo (ciel, nuages, prévisions).</p>
<h3>Anticiper les changements en mer</h3>
<ul>
<li>Observer le ciel : l'arrivée de gros nuages peut annoncer une dégradation du temps.</li>
<li>Surveiller le vent : s'il se renforce ou change de direction, l'état de la mer peut évoluer rapidement.</li>
<li>Regarder les vagues : elles peuvent devenir plus hautes ou plus rapprochées.</li>
<li>Tenir compte des marées : une marée montante ou descendante peut modifier les courants et la profondeur.</li>
<li>Repérer les autres bateaux pour anticiper leur trajectoire.</li>
<li>Connaître son itinéraire et les endroits où s'abriter en cas de mauvais temps.</li>
<li>Consulter les prévisions météo avant de partir.</li>
</ul>","[""reperes_spatio_temporels"",""interactions_climatiques""]",[],publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:03:39.892894+00,"[""Agon-Coutainville"",""météo"",""vent"",""sécurité""]"
ce3adceb-6f72-4728-8415-264c323eda96,Différences entre les algues et les plantes halophiles (celles qui supportent l’eau de mer),"Les unes sont marines, les autres sont terrestres","<p>Différences entre les algues et les plantes halophiles (celles qui supportent l’eau de mer)</p><p>Les <strong>algues ne sont généralement pas qualifiées de plantes halophiles</strong>. Elles sont avant tout des <strong>organismes marins</strong> qui vivent naturellement dans l'eau salée. Elles sont donc <strong>marines</strong> plutôt que halophiles.</p><p><strong>Pourquoi ?</strong></p><ul><li><p>Les <strong>plantes halophiles</strong> (comme la salicorne ou l'obione) sont des plantes terrestres qui poussent sur des sols salés et sont adaptées à la présence de sel.</p></li><li><p>Les <strong>algues</strong> vivent directement dans l'eau de mer. Elles n'ont pas besoin de s'adapter à un sol salé puisqu'elles sont immergées dans leur milieu naturel.</p></li></ul><p><strong>Algues que l'on trouve sur le littoral d'Agon-Coutainville</strong></p><p>Parmi les espèces les plus courantes, on peut observer :</p><ul><li><p>Ulva, appelée <strong>laitue de mer</strong> (algue verte) ;</p></li><li><p>Fucus vesiculosus, ou <strong>fucus vésiculeux</strong> (algue brune) ;</p></li><li><p>Ascophyllum nodosum, appelée <strong>goémon noir</strong> ;</p></li><li><p>Palmaria palmata, connue sous le nom de <strong>dulse</strong> (algue rouge).</p></li></ul><p><strong>Leur rôle écologique</strong></p><p>Les algues :</p><ul><li><p>produisent de l'oxygène grâce à la photosynthèse ;</p></li><li><p>servent de nourriture à de nombreux animaux marins ;</p></li><li><p>offrent un abri aux poissons, crustacés et mollusques ;</p></li><li><p>contribuent à la biodiversité du littoral.</p></li></ul><p><strong>À retenir</strong></p><ul><li><p><strong>Salicorne = plante halophile</strong> : elle pousse sur les prés salés.</p></li><li><p><strong>Laitue de mer, fucus, dulse = algues marines</strong> : elles vivent dans l'eau de mer ou sont découvertes à marée basse sur l'estran.</p></li></ul><p>Ainsi, les algues sont adaptées au milieu marin, mais on ne les classe généralement pas parmi les plantes halophiles.</p>","[""caracteristiques_littoral"",""biodiversite_saisonnalite"",""sciences_participatives""]",[],publie,98f9d724-1dc5-4daa-8d4e-0c0f3967745d,2026-08-03 17:13:39.995541+00,2026-08-03 18:15:39.377846+00,[]
dfc09a7c-9dba-4f36-b0cd-b094ee745c0f,"Naviguer au milieu des dauphins, c’est possible au large d’Agon",Des infos pour apprendre à connaitre la vie des grands dauphins,"<p>Environ 500&nbsp;grands dauphins vivent en permanence dans une zone qui va de Guernesey à Cancale.</p><p><strong><em>Que faire si on croise la route des dauphins&nbsp;?</em></strong></p><p>&nbsp;Une fois les cétacés repérés, on oriente le bateau de manière à suivre la direction qu’ils prennent. Mais Il faut rester à 100&nbsp;m de distance et parallèle à eux, c’est une obligation depuis 2021. Ce sont les animaux qui décident s’ils veulent venir à nous. Il arrive parfois que de leur plein gré, les plus jeunes s’approchent tout près des petits bateaux ou nagent à côté des voiliers. «&nbsp;Les grands dauphins sont très curieux. On les voit tourner la tête quand ils sautent ou quand ils nous observent sous l’eau.</p><p><strong><em>Pourquoi la présence de seiche sans tête flottantes est un indice du passage des dauphins dans la zone</em></strong></p><p>Le grand dauphin mange un peu de tout&nbsp;: mulet, anchois, maquereau mais aussi des seiches. Ses dents sont petites et coniques, elles ne permettent pas de déchiqueter en morceaux, elles servent juste à attraper. C’est pourquoi, le dauphin va manger des seiches mais uniquement la tête car il ne peut pas digérer le reste et donc il croque la tête et le reste dérive. Des seiches sans tête flottantes deviennent alors un signe de présence de dauphins dans la zone</p><p>Le dauphin lance souvent ses proies car il faut que la proie entre la tête la première pour passer dans la gorge afin que les arêtes glissent toutes seules. Un dauphin mange environ 7kg de poissons par jour et peut parcourir jusqu’à 100 km par jour.</p><p><strong><em>Pourquoi les dauphins sautent t-il hors de l’eau</em></strong></p><p>Les dauphins sautent souvent pour se déparasiter, ils nagent très vite et sautent assez haut à certains moments. Ils gagnent de la vitesse en sautant hors de l’eau car la résistance est plus faible dans l’air</p><p>Il y a aussi des sauts de jeu, d’observation, de communication (pour avertir qu’on a trouvé quelque chose), saut de massage, saut de bagarre (ils se tombent l’un sur l’autre mais ce n’est pas un combat de dominance, juste un désaccord. Il n’y a jamais de grosses blessures et au bout d’un moment ils s’éloignent l’un de l’autre</p><p><strong><em>Quelques infos sur la reproduction de ces mammifères</em></strong></p><p>Chez les cétacés, les accouplements ne se font pas uniquement pour la reproduction, ça peut être pour du jeu, pour renforcer les liens sociaux. Ils sont très tactiles et s’accouplent tout au long de l’année. S’il y a eu fécondation, la gestation dure 12 mois chez les grands dauphins.</p><p>La mise bas se fait la queue la première pour éviter qu’il ne se noie. Car si le jeune mettait la tête la première et que la suite était plus longue à venir, cela prendrait trop de temps pour qu’il remonte respirer à la surface. Un dauphin qui met bas est toujours accompagné d’une autre femelle (nourrice, marraine) plus expérimentée qui&nbsp; va l’aider et notamment pour pousser le petit vers la surface pour respirer. Cette nourrice reste environ 3 à 4 ans aux côtés de la mère et du petit. Elle va même jusqu’à produire du lait, si la mère meurt. Les nageoires dorsale et caudale du petit sont au début molles pour faciliter la naissance</p><p>Chez les dauphins, il n’y a pas de période de reproduction, c’est possible toute l’année.Chaque femelle peut faire un petit environ tous les 5 ans. L’allaitement dure 1 an à 1 an et demi, ensuite éducation (techniques de chasse), socialisation…Le mâle ne s’occupe pas de l’éducation</p>","[""cohabitation_vivant""]",[],publie,98f9d724-1dc5-4daa-8d4e-0c0f3967745d,2026-07-08 18:54:18.434639+00,2026-07-08 18:58:28.116794+00,[]
e46fec4b-2263-4ff6-928d-126a69d4f29b,Les méduses fidèles au rendez-vous de l'été,Réduire les méduses à une nuisance estivale serait réducteur.,"<p>La présence des méduses l’été n’a rien de nouveau. Elles peuplent les océans depuis plus de 500 millions d’années et leur présence estivale est un phénomène naturel. Ce qui évolue, en revanche, ce sont les conditions du milieu marin : réchauffement des eaux, modification des courants, évolution des chaînes alimentaires et multiplication des vagues de chaleur marines.</p><p>Les méduses sont présentes en mer tout au long de l’année. Elles deviennent simplement plus visibles durant l’été, lorsque le réchauffement printanier accélère leur croissance et leur reproduction. Plus l’eau est chaude, plus cela accélère le développement des méduses, améliore la survie des jeunes individus et peut prolonger leur période de reproduction</p><p><strong>Comment arrivent-elles sur les plages&nbsp;?</strong></p><p>Une méduse nage très lentement. Elle est incapable de lutter contre les courants générés par les marées et dérive donc avec les masses d’eau.</p><p>À marée montante, les courants peuvent acheminer des bancs de méduses vers les plages. Six heures plus tard, la marée descendante peut les repousser vers le large ou les laisser échouées sur l’estran.</p><p>Voici les espèces qu’on rencontre en Atlantique et en Manche&nbsp;: l’Aurélie (Aurelia aurita), souvent peu urticante, le Poumon de mer (Rhizostoma pulmo), impressionnant par sa taille mais généralement peu dangereux, ou encore la Méduse boussole (Chrysaora hysoscella), dont la piqûre est plus douloureuse.</p><p><strong>Réduire les méduses à une nuisance estivale serait réducteur. </strong></p><p>Ces animaux jouent un rôle dans les chaînes alimentaires marines et constituent notamment une ressource essentielle pour la tortue caouanne (Caretta caretta). Leur abondance, leur répartition et la durée de leur saison sont aujourd’hui suivies de près par les biologistes, car elles constituent de précieux indicateurs de l’évolution des écosystèmes marins.</p><p>Avec des mers durablement plus chaudes, il est probable que les périodes favorables aux méduses s’allongent progressivement. En revanche, leur présence sur une plage donnée continuera de dépendre avant&nbsp;tout des vents, des courants… et, sur les façades atlantiques et de la Manche, du rythme immuable des marées.</p>","[""biodiversite_saisonnalite"",""sciences_participatives"",""interactions_climatiques"",""caracteristiques_littoral""]","[""haute_saison""]",publie,98f9d724-1dc5-4daa-8d4e-0c0f3967745d,2026-07-21 19:24:29.823919+00,2026-07-23 12:53:14.501736+00,[]
eb8510af-7dc6-4667-af69-7e622de0fb8a,Zoom sur les ailerons des grands dauphins,Sciences participatives et photo identification,"<p><strong>Zoom sur les ailerons des grands dauphins</strong></p><p>Savez qu’on peut identifier un dauphin grâce aux marques distinctives (traces et morsures) qui se trouvent sur son aileron&nbsp;? Les grands dauphins ont en effet, la particularité de se mordre l’aileron par jeu et sociabilisation. il est donc important lors de rencontres avec les dauphins d’admirer leur saut mais aussi d’essayer de photographier leur aileron dorsal. Puis de transmettre vos photos via l’application OBS en MER <strong>&nbsp;</strong><a target=""_blank"" rel=""noopener noreferrer"" class=""text-teal-600 underline"" href=""https://www.obsenmer.org/""><strong>https://www.obsenmer.org/</strong></a></p><p><strong>&nbsp;</strong>L’association Al-Lark basée à Cancale fait de la photo-identification depuis 2011 et possède un catalogue de plus 270&nbsp;000&nbsp;photos. Ce qui lui permet régulièrement d’identifier tel ou tel individu et de savoir sur quelle zone il se trouve. Vous pouvez participer à cette collecte d’infos ouverte à tous en devenant adhérent de cette association et en participant aux sorties en mer dans la baie du Mont saint Michel <a target=""_blank"" rel=""noopener noreferrer"" class=""text-teal-600 underline"" href=""https://al-lark.org/"">https://al-lark.org/</a></p>","[""sciences_participatives"",""biodiversite_saisonnalite"",""cohabitation_vivant""]",[],publie,98f9d724-1dc5-4daa-8d4e-0c0f3967745d,2026-07-10 17:49:23.089811+00,2026-07-10 17:53:20.559555+00,"[""aileron grand dauphin"",""photo identification""]"
ee8873cb-c335-4ed9-a46b-0954952afc8f,Repères et amers pour naviguer près d'Agon-Coutainville,"Phare, dunes, clochers, balises : comment se repérer depuis la mer.","<p>Quand on navigue près d'Agon-Coutainville, les marins utilisent des amers (repères visibles depuis la mer) pour se repérer :</p>
<ul>
<li>Le phare de la pointe d'Agon : repère très visible pour l'entrée du havre.</li>
<li>Le havre de Regnéville : permet de situer la côte et les chenaux.</li>
<li>Les dunes d'Agon-Coutainville : facilement reconnaissables depuis la mer.</li>
<li>Les balises et bouées : elles indiquent les chenaux, les hauts-fonds et les zones de navigation.</li>
<li>Les clochers des villages du littoral (Agon, Blainville-sur-Mer), visibles par beau temps.</li>
<li>Les parcs à huîtres et à moules, qui servent aussi de repères locaux (à éviter pendant la navigation).</li>
<li>Le château d'eau d'Agon-Coutainville : visible de loin grâce à sa hauteur.</li>
</ul>
<h3>S'orienter grâce aux îles</h3>
<ul>
<li>Si vous voyez Jersey : vous regardez vers le nord-ouest.</li>
<li>Si vous voyez Guernesey : vous regardez également vers le nord-ouest (un peu plus à l'ouest selon votre position).</li>
<li>Si vous voyez les îles Chausey : vous regardez vers le sud-ouest — et cela signifie que le temps est très clair, la visibilité excellente.</li>
</ul>","[""reperes_spatio_temporels"",""lecture_paysage""]",[],publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:03:49.727735+00,"[""Agon-Coutainville"",""amers"",""navigation"",""repères""]"
eee4de44-035c-48dc-b4d0-88255b63a958,La règle des douzièmes,Estimer rapidement la hauteur d'eau entre marée basse et marée haute.,"<p>La règle des douzièmes est une méthode simple qui permet d'estimer la montée ou la descente de la mer entre la marée basse et la marée haute. Elle est surtout utilisée par les plaisanciers et les pêcheurs à pied.</p>
<p><strong>Principe</strong> : entre une marée basse et une marée haute, il s'écoule environ 6 heures. La variation du niveau de la mer ne se fait pas à vitesse constante : lente au début, plus rapide au milieu, puis elle ralentit à nouveau. La hauteur totale de la marée est appelée <em>marnage</em>.</p>
<table>
<tr><th>Heure</th><th>Part du marnage</th></tr>
<tr><td>1ʳᵉ heure</td><td>1/12</td></tr>
<tr><td>2ᵉ heure</td><td>2/12</td></tr>
<tr><td>3ᵉ heure</td><td>3/12</td></tr>
<tr><td>4ᵉ heure</td><td>3/12</td></tr>
<tr><td>5ᵉ heure</td><td>2/12</td></tr>
<tr><td>6ᵉ heure</td><td>1/12</td></tr>
</table>
<p><strong>Exemple</strong> à Agon-Coutainville : marée basse à 8h, marée haute à 14h, marnage de 6m. Chaque douzième vaut 6 ÷ 12 = 0,5m. La mer monte alors d'environ : 0,5m (8h-9h), 1m (9h-10h), 1,5m (10h-11h), 1,5m (11h-12h), 1m (12h-13h), 0,5m (13h-14h).</p>
<p>⚠️ Cette règle est une approximation. Elle ne remplace pas les horaires et hauteurs de marée officiels, car les conditions locales (vents, pression atmosphérique, relief du littoral) peuvent modifier le niveau réel de la mer.</p>","[""caracteristiques_littoral""]",[],publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:04:17.293861+00,"[""Agon-Coutainville"",""marée"",""règle des douzièmes""]"
f616b248-0be8-49bf-a5f5-4f1a72dbf13c,Le vivant observable à Agon-Coutainville en ce moment,"Oiseaux, mammifères marins, estran et flore : ce qu'on peut voir fin juin-début juillet.","<p>À cette période de l'année (fin juin-début juillet), Agon-Coutainville est l'un des meilleurs sites naturalistes du littoral ouest de la Manche. La Pointe d'Agon et le Havre de la Sienne, classés et intégrés au réseau Natura 2000, concentrent une grande diversité d'espèces.</p>
<h3>Oiseaux</h3>
<ul>
<li><strong>Gravelot à collier interrompu</strong> : c'est la pleine période de nidification. Les adultes courent sur le sable sec avec leurs poussins — rester à distance des zones balisées.</li>
<li><strong>Tadorne de Belon</strong> : très visible dans les vasières et les prés salés.</li>
<li><strong>Aigrette garzette et Héron cendré</strong> : ils pêchent à marée descendante.</li>
<li><strong>Huîtrier pie, Avocette élégante</strong> et différents bécasseaux sur les bancs de sable.</li>
<li>Plusieurs espèces de goélands, sternes et cormorans.</li>
</ul>
<p>Au lever du jour ou deux heures avant la marée haute, l'activité est généralement la plus intéressante.</p>
<h3>Mammifères marins</h3>
<p>Plus discrets, mais observables :</p>
<ul>
<li><strong>Phoque veau-marin</strong> : parfois au repos sur les bancs de sable du havre, surtout à marée basse.</li>
<li><strong>Grand dauphin ou Marsouin commun</strong> : observations occasionnelles au large, davantage avec une mer calme et des jumelles.</li>
</ul>
<h3>Estran à marée basse</h3>
<p>Avec un coefficient de marée important, l'estran devient très riche : crevette grise, crabe vert, étoile de mer commune, anémone de mer, bigorneau, petits gobies, vers marins et nombreuses algues brunes et rouges dans les mares résiduelles.</p>
<h3>Flore</h3>
<p>Les dunes et prés salés sont actuellement très colorés : salicorne, lavande de mer, aster maritime, oyat (qui fixe les dunes). Plusieurs orchidées sont présentes selon les secteurs — plus de 400 espèces végétales ont été recensées sur le site.</p>
<p><em>Meilleurs moments : lever ou coucher du soleil (meilleure lumière, activité maximale de la faune), ou 2 heures avant la marée haute (oiseaux rassemblés sur les reposoirs).</em></p>","[""biodiversite_saisonnalite""]","[""haute_saison""]",publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:03:47.084692+00,"[""Agon-Coutainville"",""faune"",""flore"",""oiseaux"",""mammifères marins"",""estran""]"
f8320eb7-e6c3-4830-b043-7dd6f656c42f,À qui transmettre des données naturalistes sur le littoral d'Agon-Coutainville,"Organismes, associations locales et applications de sciences participatives.","<p>Si vous observez des espèces animales, végétales ou des phénomènes naturels sur le littoral d'Agon-Coutainville, vous pouvez transmettre ces informations à des organismes spécialisés :</p>
<ul>
<li><strong>Office français de la biodiversité (OFB)</strong>, qui participe à la protection de la nature.</li>
<li><strong>GRETIA</strong> (Groupe d'étude des invertébrés armoricains), pour certaines observations de la faune.</li>
<li><strong>Conservatoire du littoral</strong>, qui protège les espaces naturels du littoral.</li>
<li><strong>Parc naturel régional des Marais du Cotentin et du Bessin</strong>, qui mène des actions de suivi de la biodiversité.</li>
<li>Les associations naturalistes locales ou les services de la commune.</li>
</ul>
<h3>Associations locales</h3>
<ul>
<li><strong>CPIE du Cotentin</strong> : sorties nature et suivis de biodiversité.</li>
<li><strong>Association AVRIL</strong> : sensibilisation à l'environnement et connaissance du littoral.</li>
<li><strong>Groupe Ornithologique Normand</strong> : observation et protection des oiseaux.</li>
<li><strong>CPIE Marais du Cotentin et du Bessin</strong> : gestion des milieux naturels.</li>
<li>Les associations de protection du littoral et de randonnée locale.</li>
</ul>
<h3>Applications de sciences participatives</h3>
<ul>
<li><strong>INPN Espèces</strong> pour signaler des observations de plantes et d'animaux.</li>
<li><strong>NaturaList</strong> pour partager des observations naturalistes.</li>
</ul>","[""sciences_participatives""]",[],publie,,2026-07-03 15:00:53.5539+00,2026-07-03 15:03:26.1398+00,"[""Agon-Coutainville"",""sciences participatives"",""associations""]"
f8737ce6-efff-45fa-81b9-5e855680fc4e,Quand l’eau de mer et les plantes font bon ménage,Les plantes des plages présentent des caractéristiques fascinantes pour résister contre vent et marée,"<p>La présence de plantes <strong>halophiles</strong> (plantes qui supportent ou nécessitent des milieux salés) sur le littoral d'Agon-Coutainville s'explique par les conditions particulières des <strong>prés salés</strong> et des <strong>marais littoraux</strong>.</p><p>Voici les principales raisons :</p><ol><li><p><strong>L'influence de la mer</strong></p><ul><li><p>À marée haute, l'eau de mer recouvre régulièrement les prés salés.</p></li><li><p>Cette eau dépose du sel dans le sol, créant un environnement où la plupart des plantes ne peuvent pas vivre.</p></li></ul></li><li><p><strong>Des sols riches en sel</strong></p><ul><li><p>Le sel reste présent dans le sol même après le retrait de la mer.</p></li><li><p>Les plantes halophiles possèdent des adaptations qui leur permettent de résister à cette forte salinité.</p></li></ul></li><li><p><strong>Des adaptations spécifiques</strong></p><ul><li><p>Certaines stockent l'eau dans leurs tissus pour diluer le sel (comme la salicorne).</p></li><li><p>D'autres éliminent le sel grâce à des glandes spécialisées ou limitent son absorption par leurs racines.</p></li></ul></li><li><p><strong>Un milieu peu concurrentiel</strong></p><ul><li><p>Les plantes non adaptées au sel ne peuvent pas s'installer.</p></li><li><p>Les espèces halophiles occupent donc ces espaces avec peu de concurrence.</p></li></ul></li></ol><h3>Exemples de plantes halophiles présentes sur le littoral</h3><ul><li><p>la <strong>salicorne</strong> ;</p></li><li><p>l'<strong>obione</strong> ;</p></li><li><p>l'<strong>aster maritime</strong> ;</p></li><li><p>la <strong>spartine</strong>.</p></li></ul><p>Ces espèces sont typiques des prés salés du littoral de la Manche.</p><p><strong>En résumé :</strong> les plantes halophiles sont présentes sur le littoral d'Agon-Coutainville parce que les marées apportent régulièrement de l'eau salée, rendant les sols très salés. Seules les espèces adaptées à ces conditions peuvent s'y développer.</p>","[""caracteristiques_littoral"",""biodiversite_saisonnalite""]","[""printemps_actif""]",publie,98f9d724-1dc5-4daa-8d4e-0c0f3967745d,2026-08-03 16:24:53.944948+00,2026-08-03 18:15:41.329184+00,[]
